"DIRECTORIO" "SECUENCIA_P" "HOGAR" "departamento" "hogar_urbano" "size" "n_mujeres" "n_menores" "seguridad_social" "no_acceso_medico" "n_analfabeto" "escolaridad_max" "escolaridad_min" "escolaridad_median" "ingreso_laboral" "valor_casa"
4886193 1 1 18 1 8 4 3 1 0 7 12 0 7 1400000 NA
5047456 1 1 68 1 7 2 2 0 0 NA 16 0 6 2750000 NA
4842181 1 1 63 1 4 3 0 1 0 4 16 11 13 2150000 NA
5024227 1 1 47 1 6 2 4 1 0 4 11 0 3 1200000 NA
4943280 1 1 52 1 1 0 0 1 0 1 14 14 14 500000 NA
4885541 1 1 11 1 4 1 1 1 0 4 10 2 9 2616232 NA
4854061 1 1 20 1 5 2 2 1 0 5 13 7 9 0 NA
4978520 1 1 5 1 4 3 1 1 1 4 15 1 11 2878116 NA
4893590 1 1 73 1 4 2 2 1 0 4 11 3 7 900000 NA
5077160 1 1 8 1 5 2 4 1 0 5 9 0 5 1000000 NA
5024198 1 1 47 1 3 1 0 0.666666666666667 1 3 13 3 6 1220000 9e+07
5066478 1 1 73 1 1 1 0 1 0 1 13 13 13 0 NA
5064684 1 1 50 1 3 2 0 1 0 3 11 5 11 1228000 NA
4821004 1 1 68 1 3 1 1 1 0 3 11 1 3 500000 3e+07
4930349 1 1 18 1 2 2 0 1 0 2 6 2 4 0 NA
5037763 1 1 66 1 3 1 2 1 0 3 9 5 7 600000 NA
5002219 1 1 5 1 3 1 1 1 0 NA 19 0 18 7500000 NA
5072828 1 1 23 1 3 1 1 1 0 3 16 7 11 3200000 NA
5060660 1 1 17 1 2 2 0 1 0 2 16 11 13.5 2700000 NA
4870071 1 1 27 0 2 1 0 1 0 1 2 0 1 200000 NA
4927084 1 1 27 1 7 2 4 0.857142857142857 0 6 12 0 10 914000 8e+07
4813357 1 1 68 1 1 0 0 0 0 1 14 14 14 0 1.4e+08
4939918 1 1 20 1 6 3 3 1 0 6 11 0 7.5 670000 NA
4862935 1 1 23 1 2 2 0 1 0 2 11 11 11 1000000 3.15e+08
4981786 1 1 70 1 5 3 0 1 0 5 16 5 11 400000 NA
5100022 1 1 76 1 2 2 1 1 0 2 16 4 10 3200000 NA
4833202 1 1 18 1 1 1 0 1 0 1 17 17 17 4000000 2e+08
4886816 1 1 41 1 6 5 2 1 0 NA 11 0 4 150000 NA
5009842 1 1 73 1 1 1 0 1 0 1 13 13 13 828116 NA
5025221 1 1 13 1 2 2 0 1 0 2 14 3 8.5 400000 1.5e+08
5051914 1 1 8 1 2 1 0 1 0 2 7 6 6.5 1200000 1.6e+07
4827997 1 1 11 1 2 2 0 1 0 2 20 15 17.5 2800000 9e+08
5094729 1 1 44 1 4 2 2 1 0 NA 8 0 3 0 NA
4944391 1 1 76 1 5 3 1 1 0 5 12 2 9 1800000 NA
5024507 1 1 54 1 3 2 1 1 0 3 5 1 5 350000 4.5e+07
4896087 1 1 20 0 4 2 2 1 0 2 5 0 3.5 550000 NA
4978765 1 1 8 1 3 2 1 1 0 3 17 0 16 9500000 NA
5092547 1 1 5 0 3 1 1 1 0 NA 13 0 11 1300000 NA
5072822 1 1 23 1 2 2 0 1 0 2 11 11 11 50000 NA
4937100 1 1 18 1 3 2 0 0.666666666666667 0 3 16 11 11 750000 NA
4947703 1 1 68 1 6 3 3 1 0 NA 11 0 5 2781000 NA
5013636 1 1 17 1 3 2 0 1 0 3 11 5 7 1940000 NA
5008797 1 1 54 1 4 2 2 1 0 3 16 0 7 1000000 NA
4987812 1 1 66 0 4 2 2 1 0 3 5 0 2.5 870000 NA
4809588 1 1 17 1 1 0 0 1 0 1 7 7 7 100000 NA
4910630 1 1 23 1 3 3 2 1 0 3 11 4 5 500000 NA
4980575 1 1 44 1 3 2 1 1 0 3 14 6 6 400000 7e+07
5092825 1 1 5 0 5 2 3 1 0 5 11 5 8 500000 NA
5074659 1 1 19 0 5 2 0 1 0 4 19 0 9 4620000 NA
5055893 1 1 8 1 7 4 3 1 0 NA 11 0 2 1700000 NA
5070527 1 1 44 1 5 3 3 1 0 5 15 4 9 1800000 NA
4809400 1 1 5 1 3 1 1 1 0 2 12 0 8 1681242 NA
4911545 1 1 73 1 3 2 0 1 0 3 11 5 8 1228116 8e+07
4861434 1 1 76 1 2 1 0 0.5 1 2 11 9 10 0 NA
4814092 1 1 50 1 2 1 1 1 0 2 11 6 8.5 741242 NA
5093287 1 1 11 1 3 2 1 1 0 NA 18 0 15 9400000 NA
5082078 1 1 20 1 4 2 2 1 0 4 18 7 12.5 5400000 9e+07
5077681 1 1 17 1 3 1 1 1 0 NA 11 0 11 1656232 1.2e+08
4937690 1 1 41 1 4 2 1 1 0 4 11 1 4 1745000 9e+07
5069717 1 1 18 1 3 1 2 1 0 NA 14 0 0 0 NA
5052957 1 1 18 1 1 0 0 1 0 1 3 3 3 600000 NA
5012141 1 1 47 1 4 2 2 1 0 4 11 4 10.5 1200000 NA
5087455 1 1 70 1 4 3 2 0.75 0 2 13 0 6 828116 NA
4983416 1 1 5 1 1 1 0 1 0 1 13 13 13 0 2e+08
4836287 1 1 50 1 4 2 3 0.5 0 3 11 0 5 300000 1e+08
5077549 1 1 15 1 5 2 1 1 0 5 11 6 11 1728116 NA
4813890 1 1 23 1 2 1 0 1 0 2 16 11 13.5 700000 NA
4919857 1 1 68 1 1 0 0 1 0 1 15 15 15 2100000 1.7e+08
4874279 1 1 50 1 2 1 0 1 0 2 11 6 8.5 1778000 9e+07
4934454 1 1 73 1 2 1 0 1 0 2 5 2 3.5 0 NA
4858601 1 1 70 1 3 2 0 1 0 3 13 5 13 700000 5e+07
4897589 1 1 18 1 4 2 2 1 0 4 13 6 11 917000 NA
4989883 1 1 47 1 3 2 0 1 0 3 11 3 11 0 NA
4946345 1 1 13 1 2 1 0 1 0 2 16 13 14.5 3651000 1e+08
5023553 1 1 19 1 3 2 0 1 0 3 16 15 16 1600000 NA
4988258 2 2 11 1 2 1 0 1 0 2 7 5 6 0 1.3e+08
4986029 1 1 52 1 3 2 0 1 0 3 18 4 16 3900000 1e+08
4884811 1 1 68 1 2 2 0 1 0 2 17 13 15 1300000 2.5e+08
4953452 1 1 47 1 5 2 1 0.8 0 3 11 0 3 1000000 NA
5047194 1 1 52 1 1 1 0 1 0 1 16 16 16 1460000 NA
4856076 1 1 19 1 3 2 0 1 0 3 14 1 4 180000 8e+07
4827898 1 1 8 1 5 3 1 1 0 NA 16 0 11 8700000 NA
4898699 1 1 44 0 4 2 2 0.75 1 2 9 0 0.5 168000 NA
4893220 1 1 54 1 1 0 0 1 0 1 11 11 11 480000 NA
4960548 1 1 54 1 5 4 2 1 0 5 11 3 7 1420000 NA
4957517 1 1 68 1 7 5 4 1 0 NA 11 0 1 600000 NA
4966126 1 1 66 1 6 3 2 1 0 5 16 0 9.5 1228116 7e+07
4870981 1 1 19 1 2 1 0 1 0 2 11 2 6.5 80000 NA
4906097 1 1 17 1 4 4 1 1 0 4 19 4 14 2100000 NA
5058917 1 1 54 1 2 1 0 0 0 2 13 9 11 300000 NA
4902652 1 1 70 1 1 1 0 1 0 1 3 3 3 350000 NA
4959743 1 1 5 1 5 3 0 1 5 5 10 1 6 600000 NA
4892329 1 1 20 1 2 1 0 1 0 2 11 11 11 800000 NA
5001622 1 1 50 1 2 1 0 1 0 2 4 2 3 1140000 NA
5037044 1 1 44 1 2 1 0 1 0 2 11 5 8 1250000 NA
4992593 1 1 66 1 3 3 1 1 0 3 11 9 11 1000000 NA
4924245 1 1 27 1 3 2 0 1 0 3 18 14 16 2000000 1e+08
4899954 1 1 5 1 3 2 1 1 0 3 16 10 16 8400000 1e+08
4972437 1 1 76 1 2 1 0 0.5 1 0 0 0 0 30000 1e+07
4948087 1 1 19 0 7 5 3 0.714285714285714 1 6 14 0 5 2405000 2e+07
5023605 1 1 23 1 6 4 3 1 0 NA 11 0 7 1028116 NA
4870908 1 1 17 1 1 1 0 1 0 1 17 17 17 0 1.2e+08
5063478 1 1 17 1 3 2 0 1 0 3 11 4 6 1656232 NA
4842936 1 1 5 1 2 1 1 1 0 2 16 11 13.5 0 2.5e+08
5093185 1 1 11 1 3 2 1 1 0 NA 16 0 16 1656232 NA
4944013 1 1 70 1 8 4 3 1 0 NA 11 0 5.5 1400000 NA
4903215 1 1 25 0 4 1 1 0.75 0 3 11 0 4.5 1978116 NA
4955202 1 1 19 1 7 5 2 1 0 NA 13 0 11 2000000 NA
4980651 1 1 44 1 2 2 1 1 0 2 13 8 10.5 800000 NA
4908085 1 1 19 1 2 1 0 0.5 0 2 14 13 13.5 1200000 NA
5047502 1 1 68 1 1 0 0 1 0 1 16 16 16 1200000 1.5e+08
4990850 1 1 73 1 1 0 0 1 0 1 7 7 7 920000 6.8e+07
4995629 1 1 20 1 2 1 0 1 0 1 4 0 2 700000 1.2e+08
4915740 1 1 41 1 1 1 0 1 0 1 12 12 12 1200000 NA
4814470 1 1 73 1 3 2 0 0 0 3 15 5 11 2500000 NA
5040241 1 1 66 1 2 1 0 1 0 0 0 0 0 0 3e+07
4899123 1 1 54 1 1 0 0 1 0 1 7 7 7 0 NA
5092374 1 1 47 0 3 1 1 1 0 3 5 2 3 300000 NA
4941979 1 1 18 1 6 2 1 1 0 NA 11 0 4 1000000 NA
5006122 1 1 8 1 3 2 1 1 0 3 11 7 8 1628116 NA
4903483 1 1 44 0 9 5 7 0.888888888888889 1 NA 5 0 0 158000 NA
4964646 1 1 47 1 1 1 0 1 0 1 6 6 6 500000 NA
4958823 1 1 23 1 1 0 0 1 0 0 0 0 0 0 NA
4972480 1 1 13 0 4 3 2 1 0 NA 13 0 6 858116 NA
4973031 1 1 13 1 8 3 3 0.875 0 NA 12 0 9.5 2990000 6e+07
5049016 1 1 54 0 2 1 0 1 0 1 3 0 1.5 400000 1e+07
4891800 1 1 13 1 4 2 1 1 0 4 13 5 11 1428116 NA
5080402 1 1 5 1 4 1 2 1 0 3 11 0 5 1816280 NA
4902163 1 1 52 1 3 1 1 1 0 NA 16 0 15 4000000 NA
4952169 1 1 68 1 3 2 1 1 0 NA 16 0 16 1500000 NA
4840517 1 1 18 1 4 3 0 0.75 0 4 13 11 11 600000 NA
5018149 1 1 73 1 1 0 0 1 0 1 16 16 16 0 NA
5005177 1 1 73 1 3 1 0 1 0 3 15 11 11 4500000 NA
4899195 1 1 54 0 3 1 0 1 0 3 7 3 5 350000 4e+06
5027813 1 1 11 1 2 1 1 0.5 1 2 18 9 13.5 0 NA
4818702 1 1 13 1 4 2 0 1 0 4 18 11 14 950000 NA
5039872 1 1 66 1 4 2 0 1 1 4 12 9 11.5 2128116 NA
5099208 1 1 41 0 4 3 1 1 0 4 11 2 9 1000000 1e+08
4815015 1 1 11 1 3 1 0 0.666666666666667 0 3 17 6 13 1650000 NA
5095704 1 1 66 1 3 1 0 1 0 3 14 7 8 1656232 6e+07
5013205 1 1 11 1 5 2 1 1 0 4 12 0 11 1828116 NA
4865705 1 1 20 1 1 1 0 1 0 0 0 0 0 0 NA
4889411 1 1 27 1 5 4 3 1 1 5 11 3 6 400000 NA
5083035 1 1 47 1 2 1 0 1 0 2 10 2 6 1180000 NA
4890935 1 1 76 1 1 1 0 1 0 1 3 3 3 0 NA
4958975 1 1 15 1 3 0 0 1 0 2 12 0 11 1656232 2e+07
4935767 1 1 63 1 4 2 1 1 0 3 14 0 7 1728000 NA
5051437 1 1 50 0 3 1 2 0 0 3 5 1 4 0 NA
5048480 1 1 41 0 5 3 1 1 0 3 11 0 3 488000 NA
4852154 1 1 23 1 2 1 0 1 0 2 11 5 8 1120000 NA
4908121 1 1 23 1 3 1 1 1 0 NA 11 0 11 2228116 NA
4836484 1 1 63 1 2 1 0 1 0 2 5 3 4 400000 NA
4928824 1 1 47 1 9 5 3 0.888888888888889 0 7 14 0 9 0 NA
5098351 1 1 73 1 1 0 0 1 0 1 5 5 5 300000 NA
5017257 1 1 8 1 4 1 2 1 0 4 11 2 7 1120000 NA
5008632 1 1 52 1 2 1 0 1 0 2 18 16 17 5300000 1.5e+08
5047237 1 1 54 1 3 1 0 1 0 3 11 3 5 0 1e+08
5101198 1 1 5 1 4 1 0 1 0 4 16 11 11.5 2600000 3e+08
4940478 1 1 52 1 2 2 1 1 0 1 6 0 3 400000 NA
5081314 1 1 15 1 2 1 0 1 0 2 18 13 15.5 828116 NA
4840505 1 1 17 1 2 1 0 1 0 2 3 2 2.5 200000 1.5e+07
4805259 1 1 13 1 1 1 0 1 0 1 9 9 9 0 NA
5011187 1 1 27 1 10 6 4 1 0 7 11 0 3.5 0 1e+08
4810955 1 1 11 1 2 1 0 1 0 2 18 17 17.5 8000000 NA
4847214 1 1 15 1 2 1 0 1 0 2 12 12 12 0 NA
4896835 1 1 73 0 5 3 3 1 0 5 13 0 4 1080000 NA
4887321 1 1 47 1 7 5 3 1 0 NA 11 0 11 1656232 NA
4949403 1 1 5 1 2 1 0 1 0 2 14 12 13 800000 NA
4970828 1 1 5 0 5 2 0 0 5 4 14 0 11 1820000 NA
4857835 1 1 54 1 6 1 4 1 0 6 10 0 3.5 0 NA
4911379 1 1 68 1 4 1 0 0.75 0 4 16 12 13.5 1900000 2e+08
5059963 1 1 76 1 8 5 4 1 0 6 11 0 2 640000 NA
5068541 1 1 47 1 3 1 1 1 0 3 15 8 13 1600000 NA
5102437 1 1 19 1 3 1 1 0.666666666666667 0 NA 16 0 11 900000 NA
4819368 1 1 66 1 2 2 0 1 0 2 5 5 5 0 9e+07
4887867 1 1 63 1 2 1 1 1 0 2 18 10 14 4200000 5e+07
4851891 1 1 18 1 3 2 1 1 0 3 18 4 16 2500000 NA
4914931 1 1 11 1 8 5 4 0.75 0 NA 11 0 8 3020000 NA
4902360 1 1 66 1 9 3 2 0.888888888888889 0 9 11 1 5 3256232 4e+07
5017484 1 1 19 1 3 1 0 1 0 3 20 11 19 3600000 1e+08
4964684 1 1 52 1 3 2 0 1 0 3 12 11 11 0 2e+08
5092708 1 1 66 0 1 0 0 1 0 1 11 11 11 700000 3e+07
4908726 1 1 5 1 2 1 0 1 0 2 5 5 5 828116 NA
4936426 1 1 8 1 5 4 3 0.4 1 NA 11 0 0 1200000 NA
4875760 1 1 8 1 3 2 0 1 0 3 13 11 11 1670000 3.5e+07
4951492 1 1 50 1 7 5 4 0.428571428571429 0 NA 11 0 5 200000 NA
4867384 1 1 23 1 4 1 2 1 0 4 11 5 7 0 NA
4953963 1 1 8 1 4 2 2 1 0 3 11 0 6.5 1200000 NA
5063705 1 1 19 1 4 2 2 1 0 4 16 8 12 2000000 NA
4873445 1 1 68 0 5 2 2 1 0 5 11 2 11 800000 NA
4841801 1 1 27 1 2 2 0 1 0 2 16 11 13.5 450000 1e+07
4919384 1 1 19 1 5 3 2 1 0 NA 11 0 3 1240000 NA
4915835 1 1 44 1 3 1 2 1 0 NA 16 0 3 930000 NA
4814890 1 1 8 1 3 2 1 1 0 3 13 3 5 842000 6e+06
5077905 1 1 19 1 3 2 0 1 0 2 2 0 2 0 NA
4979531 1 1 17 1 3 3 0 1 0 3 12 5 11 828116 NA
5062310 1 1 68 1 3 1 0 0.666666666666667 0 3 11 5 11 100000 3.7e+07
5081027 1 1 11 1 6 3 3 1 0 5 11 0 11 3444232 NA
4877827 1 1 47 1 2 1 0 1 0 2 11 11 11 2900000 1.8e+08
4879489 1 1 8 1 4 3 1 1 0 3 11 0 11 0 NA
4985303 1 1 19 1 5 3 1 1 0 5 16 4 11 1700000 3e+08
5052980 1 1 18 1 3 1 1 1 0 2 16 0 11 1000000 NA
4982899 1 1 23 1 3 2 0 1 0 3 16 11 11 0 5e+07
5017645 1 1 27 1 2 1 0 1 0 2 14 2 8 0 NA
5028965 1 1 44 1 9 5 4 1 0 NA 9 0 5 640000 NA
5100712 1 1 17 0 5 2 3 1 0 4 7 0 5 250000 NA
4859906 1 1 41 1 3 2 0 1 0 3 18 16 16 14841000 NA
5035961 1 1 13 1 3 2 1 1 0 2 11 0 11 2100000 NA
4913070 1 1 5 1 1 1 0 1 0 1 11 11 11 480000 NA
5017537 1 1 20 1 4 1 2 1 0 4 11 5 7 2000000 NA
4906965 1 1 47 1 6 2 2 1 0 4 11 0 6 900000 NA
4933009 1 1 76 1 3 1 0 1 0 3 11 9 11 1840000 NA
5084605 1 1 76 1 1 1 0 1 0 1 5 5 5 0 NA
4851083 1 1 8 1 2 1 0 1 0 2 11 11 11 800000 2e+08
4926640 1 1 18 1 4 3 2 1 0 NA 16 0 5.5 1700000 NA
5064908 1 1 54 1 5 3 2 1 0 NA 9 0 4 1000000 NA
5018566 1 1 5 1 2 1 0 1 0 2 11 8 9.5 200000 NA
4910343 1 1 18 1 2 1 0 1 0 2 11 9 10 1500000 NA
4973067 1 1 13 1 5 3 3 1 0 NA 13 0 6 1500000 NA
4959958 1 1 15 1 4 2 2 1 0 4 23 3 10 6200000 1.3e+08
4894694 1 1 13 1 3 2 1 1 0 NA 13 0 9 200000 6e+06
5036458 1 1 19 1 1 1 0 1 0 1 17 17 17 900000 NA
5039722 1 1 52 1 4 2 2 1 0 4 18 3 12.5 4250000 3e+08
4995503 1 1 18 1 1 0 0 1 0 1 10 10 10 0 4.5e+07
4823199 1 1 76 1 4 1 0 1 0 4 14 11 11 6000000 8e+07
4996090 1 1 47 1 5 3 1 0.6 1 5 11 5 9 1328116 NA
4843568 1 1 13 1 4 3 2 1 0 NA 11 0 3.5 1200000 3.6e+08
4855779 1 1 17 1 5 3 3 1 0 5 14 2 5 2040000 NA
4842075 1 1 52 1 4 3 0 1 0 4 18 12 15 6000000 3e+08
4831661 1 1 68 1 3 2 2 1 0 3 12 0 4 925000 7e+07
5003695 1 1 8 1 4 3 2 1 0 NA 11 0 5.5 870000 NA
4969792 1 1 20 1 2 1 0 1 0 2 11 11 11 680000 NA
4939818 1 1 18 1 1 1 0 1 0 1 14 14 14 0 1.5e+08
4951480 1 1 50 1 6 4 1 1 0 6 16 2 6.5 3312000 NA
4857610 1 1 52 1 6 3 2 1 0 6 12 2 11 1016000 NA
4990220 1 1 54 1 3 1 1 1 0 3 11 4 11 500000 NA
5104545 1 1 73 1 3 2 0 1 0 3 18 16 16 2500000 3.6e+08
4897327 1 1 18 1 5 3 3 1 0 5 16 2 6 1900000 NA
4836505 1 1 63 1 2 1 0 1 0 2 11 2 6.5 1800000 5e+07
4989718 1 1 44 1 1 1 0 1 0 1 16 16 16 860000 NA
4995475 1 1 18 1 4 1 2 1 0 4 13 8 9.5 1150000 NA
5027100 1 1 50 0 3 3 2 1 0 NA 6 0 3 100000 NA
4945064 1 1 27 0 1 0 0 1 0 1 3 3 3 0 1e+06
5021551 1 1 20 0 2 1 0 1 0 2 11 9 10 400000 4e+07
4912463 1 1 27 1 1 1 0 1 0 1 13 13 13 828116 1.5e+07
4957222 1 1 63 1 3 1 0 0.666666666666667 1 3 16 2 11 0 NA
4991701 1 1 70 1 4 2 1 1 0 3 11 0 4.5 600000 2e+07
4932029 1 1 63 1 3 1 0 1 0 3 15 14 14 0 NA
5093236 1 1 11 1 4 2 2 1 0 NA 18 0 8 12000000 3.5e+08
4818453 1 1 73 1 6 2 4 1 0 4 11 0 6.5 0 NA
5081465 1 1 17 1 3 1 1 1 0 3 16 7 11 700000 NA
5017562 2 2 23 1 5 2 0 1 0 4 11 0 5 800000 6e+07
4835856 1 1 5 1 7 3 1 0.857142857142857 0 NA 14 0 12 5935000 1e+08
4887214 1 1 47 1 3 2 1 1 0 3 15 8 13 1800000 NA
4943148 1 1 50 1 3 2 1 1 0 3 17 10 11 2700000 9e+07
4950734 1 1 23 1 4 1 0 1 0 4 14 5 12.5 2556232 NA
4953823 1 1 5 1 2 1 0 1 0 2 8 7 7.5 0 2.8e+08
5045479 1 1 52 0 1 0 0 1 0 0 0 0 0 0 1e+06
4926598 1 1 17 1 3 2 0 0.666666666666667 0 3 19 11 13 0 2.7e+08
5035811 1 1 11 1 3 2 0 1 0 3 13 3 4 1828116 3e+08
5096644 1 1 52 0 5 2 2 1 0 4 5 0 5 0 NA
4857477 1 1 50 1 2 1 0 1 0 2 11 11 11 2500000 NA
5091065 1 1 13 1 1 0 0 1 0 1 16 16 16 2800000 NA
5048270 1 1 20 0 3 1 1 1 0 3 14 6 11 2700000 3e+07
4896423 1 1 66 0 3 2 1 1 0 3 11 5 6 828116 5e+07
4814947 1 1 11 1 1 0 0 1 0 1 11 11 11 860000 NA
4940224 1 1 76 1 3 2 1 1 0 2 11 0 11 960000 NA
5088412 1 1 11 1 5 1 1 1 0 NA 11 0 3 1100000 NA
4878526 1 1 76 1 4 2 2 1 0 4 14 0 9 3800000 4e+07
4826650 1 1 54 1 5 2 3 0.8 0 5 16 1 8 6200000 NA
4939896 1 1 20 1 3 1 1 1 0 3 11 4 11 600000 NA
5013688 1 1 17 1 1 0 0 1 0 1 5 5 5 828116 NA
5001686 1 1 50 0 2 1 0 1 0 2 5 4 4.5 0 3e+07
4841562 1 1 15 1 4 2 2 1 1 4 24 3 10.5 13500000 NA
4815731 1 1 27 1 4 1 3 1 0 NA 12 0 0 0 NA
4943557 1 1 63 1 1 1 0 1 0 1 5 5 5 0 NA
5050744 1 1 73 1 3 1 1 1 0 3 11 7 9 0 NA
4806140 1 1 23 1 2 1 0 1 0 2 9 5 7 600000 NA
4804990 1 1 11 1 2 1 0 1 0 2 20 11 15.5 0 NA
4987380 1 1 50 1 1 0 0 1 0 1 5 5 5 1100000 NA
5075324 1 1 50 1 5 3 1 1 0 5 11 9 11 1918000 1.2e+08
4997816 1 1 17 0 1 0 0 1 0 1 3 3 3 180000 NA
5080768 1 1 8 1 6 3 1 1 0 6 11 1 6.5 1940000 NA
4986117 1 1 54 1 6 3 1 0 6 5 11 0 6 1260000 NA
4850280 1 1 63 1 1 0 0 1 0 1 4 4 4 1000000 7e+07
5015905 1 1 73 1 3 2 0 0.666666666666667 0 3 13 2 5 900000 3e+07
5032460 1 1 44 1 3 2 0 1 0 2 11 0 2 1050000 NA
4843108 1 1 8 1 4 1 0 0.75 0 4 17 16 17 850000 5e+08
5064555 1 1 47 1 2 1 1 1 0 2 9 6 7.5 0 NA
4862937 1 1 23 1 2 1 0 1 0 2 13 11 12 900000 NA
4849235 1 1 66 1 2 1 0 1 0 2 11 11 11 265000 2.5e+07
4848945 1 1 54 0 4 2 2 0 0 2 11 0 3.5 0 NA
4854018 1 1 20 1 3 3 2 1 0 3 13 4 8 200000 NA
4971547 1 1 50 1 4 3 3 1 0 3 6 0 3.5 1000000 NA
4960656 1 1 66 1 3 2 1 1 0 3 16 7 11 1200000 NA
5005753 1 1 5 1 1 0 0 0 0 1 16 16 16 10000000 3e+08
4970516 1 1 73 1 2 1 0 1 0 2 11 5 8 520000 NA
4850104 1 1 52 1 3 2 2 1 0 NA 16 0 4 800000 NA
4910781 1 1 41 1 2 1 0 1 0 2 14 11 12.5 2740000 9e+07
5031383 1 1 17 1 3 2 0 1 0 3 15 7 13 1037000 NA
4975078 1 1 70 0 5 2 0 1 0 5 17 5 11 3200000 4e+07
5068503 1 1 47 1 1 1 0 1 0 1 16 16 16 0 NA
4887997 1 1 66 1 4 3 2 1 0 4 14 1 5 590000 NA
4827876 1 1 8 1 6 3 1 1 0 NA 11 0 8 1498116 5e+06
4879367 1 1 8 1 4 2 1 0.25 0 4 11 3 6.5 110000 NA
4950633 1 1 20 1 1 0 0 1 0 1 12 12 12 900000 NA
4919636 1 1 52 1 3 3 1 0.666666666666667 0 3 12 6 11 1800000 NA
4940526 1 1 52 1 2 0 0 1 0 2 11 6 8.5 1328116 NA
4912439 1 1 27 1 4 1 0 1 0 4 14 11 11.5 1200000 NA
5037568 1 1 54 1 3 2 0 1 0 3 14 5 5 2228116 NA
4945480 1 1 5 1 5 3 2 1 0 NA 11 0 4 2000000 NA
5005189 1 1 73 1 3 1 2 1 0 2 11 0 2 800000 NA
4868492 1 1 52 1 2 1 1 1 0 2 18 0 9 3800000 NA
4869508 1 1 76 1 3 2 2 1 0 NA 7 0 0 0 NA
4826789 1 1 70 1 2 1 0 1 0 2 7 4 5.5 200000 7e+07
4934846 1 1 15 1 2 0 1 1 1 2 9 2 5.5 300000 NA
4843071 1 1 8 1 6 5 2 1 0 6 16 1 13 1600000 8.5e+07
4825737 1 1 70 1 3 1 0 1 0 3 9 5 5 500000 3e+07
4978835 1 1 8 1 4 2 0 1 0 4 14 11 12 1340000 NA
5074145 1 1 13 1 3 2 1 1 0 0 0 0 0 450000 NA
5009410 1 1 68 1 4 1 0 1 0 4 11 7 9.5 2800000 NA
5050542 1 1 52 1 5 2 0 1 0 4 16 0 3 200000 NA
4882655 1 1 66 1 3 2 0 1 0 3 10 7 8 1200000 1.1e+08
5067007 1 1 73 1 4 2 2 1 0 4 11 0 4 800000 NA
5071934 1 1 76 1 2 1 0 1 0 2 20 5 12.5 1000000 NA
5094956 1 1 47 1 2 1 0 1 0 2 11 11 11 700000 NA
4916397 1 1 76 1 3 1 1 1 0 2 16 0 16 24200000 NA
5063979 1 1 23 1 1 1 0 1 0 1 3 3 3 20000 6e+06
4840268 1 1 5 0 3 1 1 1 0 3 9 4 6 560000 NA
5088354 1 1 11 1 5 3 2 1 0 5 11 3 11 1640000 NA
5038305 1 1 76 1 5 4 1 1 1 5 11 0 11 828128 NA
4880462 1 1 18 1 3 2 0 1 0 3 16 11 11 900000 1.5e+08
5051949 1 1 8 0 6 2 1 0.833333333333333 0 6 11 2 7 200000 1.2e+07
5084676 1 1 76 1 2 2 0 1 0 2 18 17 17.5 11790000 4.2e+08
4824702 1 1 44 1 3 2 1 1 0 3 16 2 16 3000000 1.3e+08
4955652 1 1 23 1 1 0 0 1 0 1 11 11 11 1500000 NA
5008614 1 1 52 1 4 3 0 1 0 4 17 3 11 8000000 8e+08
4967665 1 1 18 1 1 0 0 1 0 1 2 2 2 500000 NA
5036090 1 1 15 1 2 1 1 1 0 2 14 3 8.5 1400000 NA
5084754 1 1 76 1 4 2 1 1 0 1 6 0 0 0 NA
5096126 1 1 76 1 2 1 1 1 0 2 11 8 9.5 828116 1.1e+08
4849486 1 1 18 0 2 1 0 1 0 1 5 0 2.5 480000 1e+07
5080930 1 1 11 1 5 4 2 1 0 5 17 2 5 0 3.6e+08
4831459 1 1 63 1 2 1 0 0.5 1 2 13 11 12 0 NA
4998387 1 1 54 1 3 2 0 1 0 3 14 11 12 0 NA
4831400 1 1 63 1 6 5 3 0.833333333333333 0 4 14 0 9.5 1000000 NA
4839043 1 1 68 1 4 2 2 1 0 4 16 4 8 2000000 1.3e+08
5084132 1 1 68 1 5 2 1 1 0 3 13 0 7 2928116 NA
5050365 1 1 20 1 4 2 1 0 0 4 9 4 7.5 1150000 NA
4837419 1 1 11 1 1 1 0 1 0 1 17 17 17 4500000 NA
4935771 1 1 63 1 4 2 1 0.75 0 4 12 5 6.5 1308116 5e+07
4891906 1 1 17 1 4 3 1 1 0 4 13 1 3.5 1200000 NA
5030305 1 1 27 1 7 4 2 0.857142857142857 0 5 11 0 6 1058116 3e+07
5008124 1 1 44 1 2 1 1 1 0 2 14 6 10 828000 NA
4962139 1 1 20 1 3 1 1 1 0 3 11 5 5 900000 NA
4829401 1 1 76 1 1 1 0 1 0 1 0 0 0 0 NA
5076762 1 1 8 1 4 2 1 0.75 0 3 11 0 9 2192000 NA
5031762 1 1 19 1 3 1 1 1 0 NA 11 0 9 800000 NA
5010907 1 1 19 1 3 1 1 1 0 2 13 0 11 2028116 8e+07
4833427 1 1 23 1 3 2 0 1 0 3 11 5 5 1028116 NA
4844444 1 1 44 1 2 1 0 1 0 2 16 6 11 110000 NA
4963568 1 1 70 1 4 2 1 1 0 NA 13 0 13 2200000 NA
4887889 1 1 63 1 4 3 1 1 0 4 16 11 13 2628116 NA
